EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks40.thisRepN,Blocks40.thisTrialN,Blocks40.thisN,Blocks40.thisIndex,EATrialsBlocks40.thisRepN,EATrialsBlocks40.thisTrialN,EATrialsBlocks40.thisN,EATrialsBlocks40.thisIndex,EncTrialsBlocks40.thisRepN,EncTrialsBlocks40.thisTrialN,EncTrialsBlocks40.thisN,EncTrialsBlocks40.thisIndex,IATrialsBlocks40.thisRepN,IATrialsBlocks40.thisTrialN,IATrialsBlocks40.thisN,IATrialsBlocks40.thisIndex,RetTrialsBlocks40.thisRepN,RetTrialsBlocks40.thisTrialN,RetTrialsBlocks40.thisN,RetTrialsBlocks40.thisIndex,Blocks10.thisRepN,Blocks10.thisTrialN,Blocks10.thisN,Blocks10.thisIndex,EATrialsBlocks10.thisRepN,EATrialsBlocks10.thisTrialN,EATrialsBlocks10.thisN,EATrialsBlocks10.thisIndex,EncTrialsBlocks10.thisRepN,EncTrialsBlocks10.thisTrialN,EncTrialsBlocks10.thisN,EncTrialsBlocks10.thisIndex,IATrialsBlocks10.thisRepN,IATrialsBlocks10.thisTrialN,IATrialsBlocks10.thisN,IATrialsBlocks10.thisIndex,RetTrialsBlocks10.thisRepN,RetTrialsBlocks10.thisTrialN,RetTrialsBlocks10.thisN,RetTrialsBlocks10.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,FixCross.stopped,EATrialText1.started,EATrialStim.started,EATrialText2.started,EATrialResp.started,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialRespText.stopped,IATrialResp.stopped,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.stopped,RetTrialQuestion.stopped,RetTrialBerry.stopped,RetTrialTruck.stopped,RetTrialHouse.stopped,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EATrialText2.stopped,EATrialResp.stopped,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,EncTaskInstructionsText1.stopped,EncTaskInstructionsText2.stopped,IATaskInstructionsText1.started,IATaskInstructionsText2.started,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetTaskInstructionsText1.stopped,RetTaskInstructionsText2.stopped,Block1EndText.started,Block1EndText.stopped,EATaskInstructionsText1.stopped,EATaskInstructionsText2.stopped,Block2BreakText.started,Block2BreakKey.started,Block2BreakKey.keys,Block2BreakKey.rt,Block2EndText.started,Block2EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Encod_Stim.008.jpeg,,fruit,,,,,,,,,,,,,3650.417178225998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651.001212768999,3652.402877804001,3652.402877804001,,,2,1,0.9191648430023633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Encod_Stim.241.jpeg,,building,,,,,,,,,,,,,3653.904350331999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654.4716998639997,3655.889932825001,3655.889932825001,3657.3918781659995,3657.3918781659995,3,1,0.8797236739992513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.086.jpeg,15,addsub,,,,,,,,,,,,,3672.407965352999,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3672.959125811998,3674.3936443439998,3674.3936443439998,,,2,1,1.1039768050031853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657.408307744001,3657.408307744001,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.100.jpeg,10,addsub,,,,,,,,,,,,,3675.5279669720003,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3676.062210994998,3677.5140869120005,3677.5140869120005,,,2,1,0.5277744220038585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.244.jpeg,1,subsub,,,,,,,,,,,,,3678.0642713849993,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,3678.614823516,3680.049886908,3680.049886908,,,3,0,0.7915374030017119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.030.jpeg,1,addadd,,,,,,,,,,,,,3680.8668359500007,3681.416880244,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3681.416880244,3682.853250494998,3682.853250494998,,,4,1,0.9728631140023936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.164.jpeg,3,subadd,,,,,,,,,,,,,3683.853596019999,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3684.404864182001,3685.8398462879995,3685.8398462879995,,,2,1,0.7381041459993867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.192.jpeg,7,subadd,,,,,,,,,,,,,3686.607196920999,3687.1579280250007,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3687.1579280250007,3688.593017419,3688.593017419,,,4,1,0.3283734110009391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.113.jpeg,1,addsub,,,,,,,,,,,,,3688.941470065998,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3689.4764515159986,3690.9287777110003,3690.9287777110003,,,4,1,0.7854657120005868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.246.jpeg,3,subsub,,,,,,,,,,,,,3691.7460059350014,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3692.280041717,3693.731922709001,3693.731922709001,,,2,1,0.24649036299888394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.008.jpeg,2,addadd,,,,,,,,,,,,,3693.9986463800014,3694.566275656998,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3694.566275656998,3695.9842410909987,3695.9842410909987,,,2,1,0.4890322350001952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.241.jpeg,1,subsub,,,,,,,,,,,,,3696.5006679889993,3697.034250036999,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3697.034250036999,3698.487189776999,3698.487189776999,,,2,1,0.5307012730008864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2,1_113.jpg,,fruit,,,,,,,,,,,,,3714.0375353599993,3714.604884231001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.113.jpeg,,,,,,,,,,,,,,3714.604884231001,3716.023031457,3716.023031457,3716.023031457,3716.023031457,3716.023031457,,,,,,2,1,1.219901356002083,,,,,,,,,,,,,,,3699.0375115019997,3699.0375115019997,3714.0375353599993,3714.0375353599993,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,4,1_100.jpg,,building,,,,,,,,,,,,,3717.272983368999,3717.7911232379993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.100.jpeg,,,,,,,,,,,,,,3717.7911232379993,3719.259914571001,3719.259914571001,3719.259914571001,3719.259914571001,3719.259914571001,,,,,,3,0,0.5833734379993984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,2,1_30.jpg,,fruit,,,,,,,,,,,,,3719.8599895160005,3720.3770672419996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.030.jpeg,,,,,,,,,,,,,,3720.3770672419996,3721.8461030360013,3721.8461030360013,3721.8461030360013,3721.8461030360013,3721.8461030360013,,,,,,2,1,0.47637840199968196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,4,1_192.jpg,,building,,,,,,,,,,,,,3722.3456013979994,3722.880766367998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.192.jpeg,,,,,,,,,,,,,,3722.880766367998,3724.3320586500013,3724.3320586500013,3724.3320586500013,3724.3320586500013,3724.3320586500013,,,,,,4,1,0.349549766000564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,3,1_246.jpg,,building,,,,,,,,,,,,,3724.699132349,3725.215165193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.246.jpeg,,,,,,,,,,,,,,3725.215165193,3726.684752481,3726.684752481,3726.684752481,3726.684752481,3726.684752481,,,,,,4,0,0.3661721419994137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,2,1_8.jpg,,fruit,,,,,,,,,,,,,3727.068333465999,3727.584399080999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.008.jpeg,,,,,,,,,,,,,,3727.584399080999,3729.0539593079993,3729.0539593079993,3729.0539593079993,3729.0539593079993,3729.0539593079993,,,,,,2,1,0.3971252999981516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,3,1_164.jpg,,vehicle,,,,,,,,,,,,,3729.471169405999,3730.0384802590015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.164.jpeg,,,,,,,,,,,,,,3730.0384802590015,3731.456566410001,3731.456566410001,3731.456566410001,3731.456566410001,3731.456566410001,,,,,,4,0,0.6019584250025218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,3,1_241.jpg,,building,,,,,,,,,,,,,3732.0901929469983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.241.jpeg,,,,,,,,,,,,,,3732.6245658180014,3734.0763055550015,3734.0763055550015,3734.0763055550015,3734.0763055550015,3734.0763055550015,,,,,,4,0,0.5578441100005875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,3,1_244.jpg,,building,,,,,,,,,,,,,3734.6595469759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.244.jpeg,,,,,,,,,,,,,,3735.1761498470005,3736.6456023540013,3736.6456023540013,3736.6456023540013,3736.6456023540013,3736.6456023540013,,,,,,3,1,0.6920506040005421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,4,1_86.jpg,,building,,,,,,,,,,,,,3737.3631092879987,3737.8790797069996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.086.jpeg,,,,,,,,,,,,,,3737.8790797069996,3739.347387671998,3739.347387671998,3739.347387671998,3739.347387671998,3739.347387671998,,,,,,2,0,0.4551245969996671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ExAttn_Stim.287.jpeg,0,diamonds,6,,,,,,,,,,,,3784.8320543679984,3785.4166886989988,3785.4166886989988,3785.4166886989988,3786.817999884999,3786.817999884999,3,1,1.34458880999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3769.8322544699986,3769.8322544699986,,,,,,,,,,,,,,,3784.8320543679984,3784.8320543679984,,,,,3739.8323193459983,3769.8322544699986,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ExAttn_Stim.272.jpeg,2,diamonds,7,,,,,,,,,,,,3788.1855384269984,3788.7363551169983,3788.7363551169983,3788.7363551169983,3790.1715866209997,3790.1715866209997,4,1,0.45419680299892207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ExAttn_Stim.060.jpeg,0,circles,8,,,,,,,,,,,,3790.6552347159995,,3791.206091240001,3791.206091240001,3792.6407996579983,3792.6407996579983,3,1,0.7214580299987574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ExAttn_Stim.158.jpeg,2,squares,8,,,,,,,,,,,,3793.3916657049995,,3793.9243907439995,3793.9243907439995,3795.377187874001,3795.377187874001,4,1,0.7688086570015003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,001,2025-02-19_13h38.21.409,RetGoals_V1,2022.2.4,60.05146242148951,
